female,age,race,obs,wage,emp,grad,length,first,wage_sd,emp_sd,grad_sd,length_sd,first_sd,coll,prog
0,0,0,418,65792.5,32.978725,23.401844,10.7493,12.871433,10477.631,10.336047,6.8060703,2.0751772,2.8754191,College 16,Information Tech
0,1,0,763,67523.219,30.403704,22.568798,11.462512,13.42818,10475.627,10.100586,6.9109364,2.0744188,3.0577254,College 16,Information Tech
1,0,0,454,66408.719,30.249075,21.694586,11.472239,13.478159,10631.851,9.1043806,6.8271971,2.0131178,2.7808948,College 16,Information Tech
1,1,0,749,67377.32,28.702131,20.964628,12.017739,13.997159,11102.804,9.4394169,6.6768813,1.9437208,2.9040651,College 16,Information Tech
0,0,1,184,64339.012,33.529442,24.613672,10.373824,12.13034,9340.9844,9.5821199,6.430222,2.1442692,2.7903755,College 16,Information Tech
0,1,1,383,66170.445,32.290855,23.471594,10.905416,12.983235,10075.838,9.9343386,7.1004829,1.927424,2.8369796,College 16,Information Tech
1,0,1,222,66775.695,32.003052,23.327717,11.032292,13.289983,11490.495,9.6977243,6.5586367,1.9667153,3.0384376,College 16,Information Tech
1,1,1,376,67236,30.568087,21.986948,11.671755,13.344538,11198.174,10.075716,6.9656129,1.9057811,3.0007577,College 16,Information Tech
0,0,2,77,66175.328,36.991131,27.791828,9.7926731,11.98646,11441.761,10.783089,5.191309,1.8809845,3.1976275,College 16,Information Tech
0,1,2,145,64782.473,36.549694,26.065292,10.470838,12.296495,10358.667,10.384902,7.0507421,2.0000229,3.3513684,College 16,Information Tech
1,0,2,102,64472.5,35.836555,23.354465,10.41918,13.145982,11391.42,11.228439,6.0676107,2.0798895,2.9721551,College 16,Information Tech
1,1,2,152,65863.148,33.226429,23.501768,11.284517,12.668607,9899.9336,10.126395,6.836184,2.059895,2.8470502,College 16,Information Tech
0,0,3,76,63318.285,39.849178,28.882729,9.1903238,12.101757,9965.085,10.630631,6.6112547,2.1378033,2.6585391,College 16,Information Tech
0,1,3,149,63922.473,37.553745,26.984623,9.8427315,11.698233,11287.943,10.180774,6.6749063,1.8575994,2.9898582,College 16,Information Tech
1,0,3,76,62747.117,37.988762,27.797674,9.7882624,11.530856,9870.6309,10.853913,6.3028226,1.815502,3.4721427,College 16,Information Tech
1,1,3,151,65201.008,36.196301,24.013243,10.391725,12.506612,11175.805,10.978551,6.5397363,2.1547265,3.1209507,College 16,Information Tech
0,0,4,47,62336.07,42.574131,30.761822,9.2118349,11.315244,13459.873,9.3165464,5.8490901,2.0097036,2.9977715,College 16,Information Tech
0,1,4,76,60429.84,42.355957,28.463879,9.3523932,11.371175,10241.979,10.716078,5.2754974,1.8997411,3.3926823,College 16,Information Tech
1,0,4,40,64083.945,43.305576,29.881409,10.158957,11.431467,10621.699,11.00001,5.6227221,2.0552454,2.3587315,College 16,Information Tech
1,1,4,81,65887.508,37.982224,27.554922,10.328219,12.192246,10374.77,9.7906723,6.2879596,1.9710697,2.4914925,College 16,Information Tech
0,0,0,436,66978.266,31.990536,23.224291,11.026346,13.077521,10511.482,10.067522,6.5150557,1.9950267,2.9783103,College 16,Liberal Arts
0,1,0,774,67335.523,30.780371,22.153925,11.58055,13.425014,10720.408,9.7841539,6.8429036,1.9513329,2.9969716,College 16,Liberal Arts
1,0,0,421,66981.578,30.702742,22.220428,11.601357,13.504561,10234.477,10.04531,7.2033858,2.0072117,2.9712188,College 16,Liberal Arts
1,1,0,809,67957.891,28.888386,20.926374,11.953086,13.811624,10925.043,9.5606527,6.544003,2.0658021,2.9283769,College 16,Liberal Arts
0,0,1,209,66980.891,35.83551,24.589844,10.513096,12.717075,9563.7354,11.220399,6.4740148,1.8728126,3.0746317,College 16,Liberal Arts
0,1,1,379,66834.086,32.881729,23.341866,10.862135,12.892229,9857.3809,9.9730682,6.456408,2.0175569,2.9925194,College 16,Liberal Arts
1,0,1,201,66784.789,33.040371,24.210579,10.839999,13.128721,10598.818,10.146147,7.2761679,2.0268524,2.9571252,College 16,Liberal Arts
1,1,1,416,67572.406,30.725506,22.114498,11.451117,13.465056,10775.667,10.301495,6.7501287,1.9062413,3.0157297,College 16,Liberal Arts
0,0,2,72,65324.16,36.931385,26.821892,9.9603167,12.023774,11736.896,9.8027506,6.8595991,1.9602172,2.8496923,College 16,Liberal Arts
0,1,2,172,65637.617,35.535786,25.202509,10.366099,12.554862,10908.741,10.671014,7.1845942,1.9075361,2.8132691,College 16,Liberal Arts
1,0,2,109,65058.668,35.45591,26.305738,10.5781,12.561666,10526.667,10.787836,6.810545,2.0329363,3.118355,College 16,Liberal Arts
1,1,2,130,66788.258,34.490574,23.852324,11.186075,12.590731,10123.205,10.573716,6.3325472,2.0897763,3.0780182,College 16,Liberal Arts
0,0,3,79,64349.078,42.873882,29.926266,9.8884296,11.943879,9724.6992,10.067668,5.398262,2.0660849,2.768353,College 16,Liberal Arts
0,1,3,140,64620.637,38.577969,27.579689,10.096774,11.734337,10967.287,10.129743,5.4830871,1.8360789,2.9275143,College 16,Liberal Arts
1,0,3,81,62563.258,37.504475,26.185051,9.990181,11.993999,10568.001,11.272901,5.763617,1.9020268,3.0287468,College 16,Liberal Arts
1,1,3,139,64497.266,34.641895,25.673576,10.346292,12.651875,10497.19,9.2453165,6.5451789,1.7630599,3.0040948,College 16,Liberal Arts
0,0,4,46,62309.281,45.423164,30.260815,8.9058142,11.500164,10767.411,10.02232,4.4755878,1.7142847,2.60273,College 16,Liberal Arts
0,1,4,78,64646.078,42.074333,27.894295,9.5576773,11.919324,10172.756,9.5957479,5.8699975,2.163368,2.4851885,College 16,Liberal Arts
1,0,4,54,62572.785,43.825748,30.425327,9.6128969,10.528965,10666.978,11.155164,5.6713014,2.2400589,2.6753902,College 16,Liberal Arts
1,1,4,79,64402.883,37.145721,26.550348,9.8664532,12.338177,9810.8721,11.638798,6.0351014,2.046932,3.0427234,College 16,Liberal Arts
0,0,0,420,67253.797,33.368652,23.903135,11.006902,12.876346,10586.501,10.179732,6.5456924,1.8874753,2.9855986,College 16,Natural Sciences
0,1,0,762,67451.617,30.593857,22.022713,11.538659,13.550884,10696.023,9.8403053,6.6375332,1.9749912,2.9512279,College 16,Natural Sciences
1,0,0,412,67039.586,30.603521,22.292904,11.338784,13.484827,10695.931,9.8084402,6.9198499,1.9801757,2.8491814,College 16,Natural Sciences
1,1,0,783,69815.781,28.008411,20.974131,12.027717,13.85231,11086.129,9.097167,6.5965137,1.8943762,2.9624841,College 16,Natural Sciences
0,0,1,197,67572.313,34.679466,25.377203,10.298061,12.624274,11153.35,9.5864019,6.7683744,1.878975,3.1507986,College 16,Natural Sciences
0,1,1,427,67468.367,32.694691,23.715427,11.021484,12.839017,10689.426,9.7844048,6.3207288,1.9945568,2.948333,College 16,Natural Sciences
1,0,1,225,68061.641,32.447796,22.671486,10.76759,13.105155,10775.902,9.9775972,7.1117172,1.8901693,2.6493421,College 16,Natural Sciences
1,1,1,390,68306.75,31.168577,22.154799,11.355764,13.579848,10293.393,9.6574144,6.7344947,2.0298834,2.8403673,College 16,Natural Sciences
0,0,2,82,64972.465,37.41452,26.348347,10.217681,11.968154,10399.731,9.3968382,7.0253859,2.2419896,3.3743579,College 16,Natural Sciences
0,1,2,173,64863.203,34.83889,25.754541,10.555258,12.431303,10337.218,10.456579,6.868506,1.8931198,3.1791251,College 16,Natural Sciences
1,0,2,88,67473.039,34.050983,25.505375,10.236191,12.417368,9403.8623,10.782928,6.4822016,1.9269085,2.7557135,College 16,Natural Sciences
1,1,2,142,67514.844,33.496834,22.624632,11.236769,13.205402,11260.864,10.859568,6.1177821,1.9544522,2.8180516,College 16,Natural Sciences
0,0,3,62,63676.188,41.044983,28.753897,9.637289,11.103194,10758.111,10.810184,5.5210509,2.1225991,3.0735135,College 16,Natural Sciences
0,1,3,168,66986.422,38.310024,26.371979,9.8396635,11.990451,10717.172,10.969299,6.7954297,2.0476165,2.7413616,College 16,Natural Sciences
1,0,3,76,62262.676,36.893894,26.761164,10.094288,11.866582,10765.81,9.3609228,6.3240328,1.7111411,2.8112304,College 16,Natural Sciences
1,1,3,147,64484.844,35.146137,25.026752,10.422828,12.583152,10578.252,10.296132,7.3587747,2.0429285,2.9319828,College 16,Natural Sciences
0,0,4,28,63989.633,45.282398,30.376675,9.1624308,10.815401,9749.8477,10.386621,5.6116309,1.9088203,3.3332963,College 16,Natural Sciences
0,1,4,71,66152.977,41.576466,29.568705,9.3130455,11.793362,10218.081,9.2708244,6.3247499,1.9366932,3.0246823,College 16,Natural Sciences
1,0,4,51,64245.293,44.635632,28.343111,9.3476601,11.365736,9370.7275,11.195346,6.8466372,2.1954026,2.8004689,College 16,Natural Sciences
1,1,4,81,62858.984,37.977222,25.58436,9.5736914,11.650017,10311.59,10.57599,6.0532303,2.1412807,2.8823645,College 16,Natural Sciences
0,0,0,423,67928.375,32.465012,23.813622,10.998212,13.113321,10591.234,10.205464,6.7776575,2.03105,3.0262735,College 16,Nursing
0,1,0,756,68404.836,30.563183,21.614391,11.51405,13.578424,10462.824,9.9678822,6.6955333,1.9400192,2.9196408,College 16,Nursing
1,0,0,429,68269.18,31.33247,22.408918,11.523524,13.664087,10922.729,10.534064,7.1505547,1.8781275,2.9706988,College 16,Nursing
1,1,0,772,69579.305,29.116806,21.355614,12.022819,13.993026,11622.569,9.6587524,6.7333374,1.9621832,3.0278668,College 16,Nursing
0,0,1,189,66101.344,34.433632,25.238518,10.480332,12.546763,10047.99,10.697645,6.863132,2.111999,2.9253759,College 16,Nursing
0,1,1,362,67193.602,33.0639,24.26738,10.929338,13.047743,11758.589,10.505435,6.859045,1.9984596,2.979635,College 16,Nursing
1,0,1,218,66634.781,34.253773,24.226904,11.050197,12.739661,9772.2705,10.211135,6.6669416,1.9184648,3.1281655,College 16,Nursing
1,1,1,387,68239.195,30.328909,22.318335,11.475495,13.377067,10939.704,9.6042414,6.8817711,1.9301603,2.9864461,College 16,Nursing
0,0,2,99,65773.266,39.398365,26.759398,10.195049,11.863826,11197.124,10.845467,6.8282528,1.9824536,2.8321564,College 16,Nursing
0,1,2,139,68302.125,36.865261,24.314066,10.65608,12.893436,10542.202,10.697714,5.9561133,1.9496624,3.0914307,College 16,Nursing
1,0,2,79,67809.914,35.001881,24.407364,10.686312,12.052962,10587.534,9.8662853,6.0535836,1.9612319,2.8934503,College 16,Nursing
1,1,2,148,68482.32,31.425632,22.79915,11.18503,12.795408,11076.396,9.9723368,6.6325488,1.9078505,3.0464048,College 16,Nursing
0,0,3,71,63591.129,40.336308,29.804268,9.7074699,11.552396,9902.0098,9.9193735,6.3884573,2.054512,3.1811743,College 16,Nursing
0,1,3,153,66968.609,39.084381,26.503311,10.214606,11.870226,11178.771,10.218293,6.1049695,2.063035,3.2594118,College 16,Nursing
1,0,3,87,66315.805,38.37109,28.665522,10.160482,11.742572,9684.7256,11.092463,6.0875468,1.9098288,3.177912,College 16,Nursing
1,1,3,145,67691.898,35.361023,25.694241,10.596525,12.625491,10981.751,9.4203119,6.8383927,2.0431056,3.1696901,College 16,Nursing
0,0,4,41,62944.262,41.771175,32.98008,9.3354664,11.537865,9960.5537,9.2556438,5.8045368,1.8301017,3.1478691,College 16,Nursing
0,1,4,75,65853.297,39.760933,29.022928,9.7754078,11.871838,9480.4238,9.7697134,5.9432678,1.9154602,3.1485808,College 16,Nursing
1,0,4,43,65125.938,42.256855,30.114975,9.066699,11.969329,10309.807,8.7352018,5.4421406,1.7685261,2.5772278,College 16,Nursing
1,1,4,79,68493.906,36.748596,27.830826,10.26687,11.662626,12270.259,9.941124,5.9673977,2.1066842,2.8804355,College 16,Nursing
0,0,0,208,67753.273,32.10807,23.065514,10.785954,12.928337,11628.188,9.4194851,6.2496524,1.9398401,2.6847608,College 16,Psychology
0,1,0,407,69979.32,30.928051,21.959595,11.526136,13.404644,10310.838,10.313869,6.7277327,2.081614,2.852119,College 16,Psychology
1,0,0,225,68094.953,29.986322,22.374699,11.652246,13.386432,10455.067,9.4819899,6.7350392,1.8942254,2.8966546,College 16,Psychology
1,1,0,365,69915.367,29.116081,20.66597,11.927916,14.068645,10929.976,9.2074747,6.3809166,1.8995416,2.8378305,College 16,Psychology
0,0,1,116,68953.25,36.358845,24.613871,10.425416,12.848894,10352.547,10.345411,6.8660402,2.2366147,3.0817771,College 16,Psychology
0,1,1,192,68027.281,34.052147,23.890837,10.947479,12.369699,10238.536,10.07201,7.3111444,2.1054168,3.0296657,College 16,Psychology
1,0,1,103,67782.32,31.937849,24.736797,10.685409,12.899973,10742.22,9.3924627,7.3877897,1.8052632,3.1244071,College 16,Psychology
1,1,1,199,68877.172,30.710154,22.48167,11.655427,13.515104,11143.78,9.6906528,6.9911828,1.9777615,2.9276917,College 16,Psychology
0,0,2,36,67985.969,38.796135,27.594862,10.493248,11.250542,12297.23,9.1689329,6.052763,1.5633519,2.6923659,College 16,Psychology
0,1,2,77,66426.188,35.784657,26.003628,10.377917,12.517944,10864.294,12.126274,7.0036311,1.9502401,3.3638167,College 16,Psychology
1,0,2,45,64914.648,36.161884,26.944017,10.112537,12.375167,9183.0166,8.164362,6.9416523,1.7827733,3.132117,College 16,Psychology
1,1,2,77,67352.586,34.758522,23.49423,11.053762,13.574515,11121.823,10.670109,6.5887804,1.8616054,2.8730173,College 16,Psychology
0,0,3,39,64099.152,40.858219,28.87981,8.8050308,11.674738,12441.68,11.583582,5.7306585,2.0401101,2.883945,College 16,Psychology
0,1,3,71,66193.516,38.584549,27.12961,10.133459,11.845236,12073.383,11.113446,5.4064722,2.364044,3.0687571,College 16,Psychology
1,0,3,38,66260.594,40.004543,26.886623,9.7102451,11.642495,10316.375,11.877497,4.6224117,1.8245213,2.6345739,College 16,Psychology
1,1,3,89,66005.906,36.422619,23.493399,10.128562,12.710714,11329.766,10.788348,6.4311118,1.9280611,3.1320324,College 16,Psychology
0,0,4,25,67495.945,41.455769,29.961954,9.3762283,10.21827,9059.5957,8.246417,4.8277922,1.6845211,2.354872,College 16,Psychology
0,1,4,36,66586.445,43.806599,28.46118,9.2025251,11.203285,8693.6689,10.442018,5.9582191,1.75859,2.8042133,College 16,Psychology
1,0,4,25,64641.645,39.786652,29.061205,9.5946903,11.877245,7086.0234,9.4250784,6.4773817,2.0598557,3.5357449,College 16,Psychology
1,1,4,34,69838.656,35.599258,26.058508,9.7611284,12.248594,11116.902,10.351287,6.1415348,2.3013146,3.396075,College 16,Psychology
0,0,-1,423,55915.77,35.789188,24.998247,10.645592,12.330611,750.98499,.8376618,.45078027,.089882106,.16537327,College 1,Automotive Tech
0,1,-1,748,57072.73,32.552589,23.991207,10.884447,13.02165,398.99771,.6267944,.41374415,.074021876,.14199853,College 1,Automotive Tech
1,0,-1,392,56953.848,33.502491,23.98111,11.049394,12.871064,456.95868,1.0314698,.46610841,.058307484,.173948,College 1,Automotive Tech
1,1,-1,785,58550.492,31.369682,22.585617,11.463558,13.461757,642.46289,.56521779,.26656476,.042590749,.13536812,College 1,Automotive Tech
0,0,-1,858,55898.039,35.413052,25.18487,10.414667,12.647701,454.94479,.3214637,.51382065,.078024894,.18823302,College 1,Business
0,1,-1,1507,57071.461,32.937614,23.576935,11.073503,13.16908,449.74368,.29594529,.36800188,.091663219,.087229885,College 1,Business
1,0,-1,862,58124.98,33.356037,23.666908,11.02889,13.059006,310.03769,.44646686,.33775118,.075303361,.17415711,College 1,Business
1,1,-1,1555,58752.715,30.753527,22.781494,11.657455,13.512039,407.97922,.34122133,.23049457,.064219922,.11933443,College 1,Business
0,0,-1,838,57040.129,35.147621,25.214193,10.520356,12.518752,230.61324,.51744115,.63185841,.087426908,.1301899,College 1,Education
0,1,-1,1535,57960.199,33.21479,23.981215,11.05104,13.090726,556.00977,.33362225,.5105601,.038002748,.15296231,College 1,Education
1,0,-1,800,57921.965,33.446068,23.891933,10.971637,12.915102,322.38516,.64604682,.39613637,.11433113,.188537,College 1,Education
1,1,-1,1526,58978.641,30.959101,22.535749,11.452555,13.541155,404.53998,.17639327,.20579228,.090810895,.057885054,College 1,Education
0,0,-1,851,57618.082,35.047504,25.546377,10.547091,12.469006,372.30371,.3839592,.56545281,.048249066,.11159263,College 1,Information Tech
0,1,-1,1528,58756.91,32.669758,23.757267,11.003277,13.011816,462.0831,.34994042,.29407188,.077374876,.11289604,College 1,Information Tech
1,0,-1,844,58553.941,32.76125,23.682409,10.978782,13.051992,79.721573,.71727067,.38163972,.15198146,.12304616,College 1,Information Tech
1,1,-1,1569,59858.84,31.087189,22.167156,11.48522,13.418726,377.3158,.35145578,.33842954,.076202877,.055469047,College 1,Information Tech
0,0,-1,808,58399.094,36.091072,25.338255,10.497255,12.438615,728.72833,.39685872,.22773246,.0912617,.11995039,College 1,Liberal Arts
0,1,-1,1620,59063.172,32.778778,23.668756,10.949448,12.979112,593.30096,.34128278,.5432694,.034573209,.1252096,College 1,Liberal Arts
1,0,-1,807,58535.699,33.96571,23.624023,11.084257,13.014899,450.5871,.19742401,.30727202,.073133834,.10990275,College 1,Liberal Arts
1,1,-1,1563,60324.715,30.837387,22.403427,11.446488,13.494908,328.27832,.50168836,.24801794,.047286019,.11583544,College 1,Liberal Arts
0,0,-1,885,58712.492,35.757324,25.456667,10.53116,12.42728,335.96497,.78821605,.35829172,.087088808,.14327672,College 1,Natural Sciences
0,1,-1,1551,59342.148,33.271496,23.804205,11.011272,13.034699,416.76312,.35999224,.34140408,.064045183,.10119374,College 1,Natural Sciences
1,0,-1,849,59252.484,32.652534,23.805408,10.986032,13.007,280.7052,.47721779,.34873256,.14322671,.21953779,College 1,Natural Sciences
1,1,-1,1552,60641.352,30.718573,22.217707,11.424993,13.336911,245.49898,.28542876,.091335751,.048317768,.10718931,College 1,Natural Sciences
0,0,-1,827,58790.855,35.44173,25.000658,10.457134,12.382733,426.29517,.62925464,.59945256,.14283246,.16139726,College 1,Nursing
0,1,-1,1510,60238.305,33.447742,23.704418,10.990818,13.084557,291.71613,.30630168,.35763004,.063970789,.068561949,College 1,Nursing
1,0,-1,863,60102.082,33.313011,23.911324,11.035323,12.777104,407.62308,.50042814,.25068417,.061081514,.25073832,College 1,Nursing
1,1,-1,1514,60850.82,31.353056,22.342169,11.403289,13.564069,151.59846,.61967564,.27648786,.054495048,.14342313,College 1,Nursing
0,0,-1,429,59151.094,36.038795,25.65666,10.536299,12.441085,482.07556,.78372198,.86648136,.22036414,.19764391,College 1,Psychology
0,1,-1,785,60696.051,33.066723,23.51539,11.03855,13.067622,456.90143,.25776362,.23740202,.082506262,.18056829,College 1,Psychology
1,0,-1,453,59798.316,33.518665,23.656565,11.12753,13.018224,579.16766,.38002163,.62865585,.1100139,.092788473,College 1,Psychology
1,1,-1,810,60718.066,30.647242,22.485348,11.556144,13.553876,977.72601,.83612281,.2844469,.071741126,.14212738,College 1,Psychology
0,0,-1,805,56755.566,34.621239,25.431612,10.578143,12.559286,596.29016,.27954304,.58168495,.059403062,.17413902,College 2,Automotive Tech
0,1,-1,1481,58030.902,32.676743,23.306461,11.05064,13.011922,558.6571,.43028921,.25052914,.029631631,.14033283,College 2,Automotive Tech
1,0,-1,836,57564.918,33.532272,23.83037,11.002323,12.971401,199.49332,.26366436,.37140337,.11305822,.13768227,College 2,Automotive Tech
1,1,-1,1536,58047.949,30.686974,22.633337,11.529263,13.629249,621.83032,.46226236,.23212224,.096763618,.086613499,College 2,Automotive Tech
0,0,-1,1691,56874.684,35.27964,25.620134,10.479935,12.511265,469.42593,.39014095,.5124982,.055378336,.16333947,College 2,Business
0,1,-1,3092,57895.164,32.647823,23.66049,11.035666,13.022973,250.985,.28126344,.2575103,.043836817,.063892514,College 2,Business
1,0,-1,1679,58036.715,33.172371,23.553825,10.99264,13.037862,557.25085,.27046832,.12426566,.03345643,.093056597,College 2,Business
1,1,-1,3104,58951,30.829256,22.334967,11.510712,13.587539,270.49405,.38249344,.16984373,.01602318,.047718406,College 2,Business
0,0,-1,1696,57750.715,35.535736,25.609171,10.408372,12.389651,307.25192,.46338171,.58120579,.083850101,.078247972,College 2,Education
0,1,-1,3173,58607.141,32.976772,23.792902,10.970992,13.085877,131.88132,.35506174,.3143146,.058672864,.085732408,College 2,Education
1,0,-1,1672,58118.629,32.886013,23.604561,10.997687,12.994241,233.2428,.10040906,.47223529,.019656807,.14470078,College 2,Education
1,1,-1,3114,59258.137,31.21818,22.516344,11.512829,13.505067,212.93254,.50160879,.35722551,.049648147,.034296501,College 2,Education
0,0,-1,1661,58127.117,35.329567,25.036709,10.487153,12.51894,417.94312,.27513176,.31179714,.095799334,.096460655,College 2,Information Tech
0,1,-1,3079,59026.625,33.152298,23.749632,11.027053,13.062858,202.00879,.3679567,.36925423,.057167355,.07781741,College 2,Information Tech
1,0,-1,1644,59030.859,33.035625,23.841169,10.996522,13.08281,419.07382,.48631063,.21935682,.098562337,.066605709,College 2,Information Tech
1,1,-1,3006,59810.352,30.947792,22.297705,11.497631,13.476159,311.39639,.37821603,.30367807,.0418544,.063053824,College 2,Information Tech
0,0,-1,1613,58362.895,35.675667,25.444712,10.530447,12.41888,447.80341,.41793159,.46291479,.079028621,.044790797,College 2,Liberal Arts
0,1,-1,3096,59338.512,33.256821,23.735455,10.982709,13.014778,193.53566,.2132871,.30918857,.061789632,.077345505,College 2,Liberal Arts
1,0,-1,1688,59791.699,32.860027,23.761276,11.144608,13.124775,328.71378,.38358298,.25346702,.068858653,.052995514,College 2,Liberal Arts
1,1,-1,3122,60476.453,30.798336,22.428198,11.52703,13.50823,268.30667,.39469615,.41875112,.067998677,.07751929,College 2,Liberal Arts
0,0,-1,1628,59216.895,35.546818,25.091555,10.536005,12.480201,435.46732,.28834376,.43268397,.074574172,.079201944,College 2,Natural Sciences
0,1,-1,3109,59963.43,33.038582,23.584558,10.997726,13.054623,168.14819,.33506325,.2562193,.050976224,.033772852,College 2,Natural Sciences
1,0,-1,1691,60158.566,32.814186,23.485834,11.069857,13.040635,380.36621,.38672897,.34888771,.079548545,.089511015,College 2,Natural Sciences
1,1,-1,3141,61025.809,30.484459,22.155899,11.539309,13.49072,420.38449,.62840301,.20657949,.05286501,.036027245,College 2,Natural Sciences
0,0,-1,1722,59511.363,35.440094,25.612993,10.495903,12.480773,688.92102,.4055571,.37743539,.054068059,.11843713,College 2,Nursing
0,1,-1,3160,60381.305,33.066612,23.678493,11.064812,12.97695,239.12444,.17667854,.40001056,.025922053,.077618457,College 2,Nursing
1,0,-1,1694,60509.926,33.00087,23.921276,11.046331,13.108064,183.62743,.33110249,.54190761,.070073679,.080676161,College 2,Nursing
1,1,-1,3048,61577.621,30.466858,22.434576,11.493018,13.506804,235.98013,.22061619,.25967684,.058330845,.078647077,College 2,Nursing
0,0,-1,859,59721.465,35.832085,25.356535,10.61889,12.588099,894.22626,.72449923,.4482674,.061658833,.27084336,College 2,Psychology
0,1,-1,1541,61320.801,32.565422,23.724503,11.025464,13.14386,349.42749,.28010491,.34790295,.04766519,.099940717,College 2,Psychology
1,0,-1,797,61109.066,33.214085,23.739349,11.097857,13.082556,648.65283,.63122034,.40953624,.082143642,.25016898,College 2,Psychology
1,1,-1,1474,62104.613,30.627693,22.433258,11.411668,13.583986,403.79828,.66531539,.25806922,.04922393,.10462382,College 2,Psychology
0,0,-1,841,57071.059,36.017525,24.888172,10.520685,12.408135,767.37128,.16182344,.47496173,.1440656,.096250966,College 3,Automotive Tech
0,1,-1,1508,58590.598,32.831375,23.358217,10.961815,12.968985,515.48071,.39887235,.37558225,.078646258,.079049848,College 3,Automotive Tech
1,0,-1,865,57847.605,32.789894,23.351299,11.044743,13.011087,636.84973,.53220439,.48825797,.065669939,.18162394,College 3,Automotive Tech
1,1,-1,1500,58794.504,30.819908,22.172815,11.527103,13.458858,550.40686,.40187332,.12006553,.065970957,.049381539,College 3,Automotive Tech
0,0,-1,1671,57461.133,35.244854,25.350645,10.539907,12.472523,228.52533,.29300958,.41408676,.055950288,.096590817,College 3,Business
0,1,-1,3151,58685.781,32.928284,23.579981,11.115045,13.111658,227.4556,.17958084,.23231938,.036190279,.061903406,College 3,Business
1,0,-1,1680,57943.141,33.192371,23.836346,11.009149,13.021777,227.43083,.52870709,.37209052,.062261753,.10154344,College 3,Business
1,1,-1,3135,59854.332,30.597834,22.356405,11.551866,13.404109,284.46008,.37232974,.29402381,.034180619,.077849016,College 3,Business
0,0,-1,1710,58332.914,35.648426,25.110319,10.523434,12.519053,477.05569,.28024268,.38791668,.071541391,.036742188,College 3,Education
0,1,-1,2997,58922.055,33.028252,23.881887,10.915709,12.978965,269.33652,.079754665,.21668202,.062451422,.078075685,College 3,Education
1,0,-1,1599,58907.867,32.885597,23.584457,11.013885,13.00901,495.11758,.33552408,.36132795,.056349732,.10482695,College 3,Education
1,1,-1,3044,59818.969,30.885027,22.292418,11.557321,13.487383,301.73172,.36278403,.28378487,.025779931,.053861313,College 3,Education
0,0,-1,1728,58378.988,36.128651,25.162977,10.486259,12.477554,569.6778,.41600421,.57584143,.074674346,.10518368,College 3,Information Tech
0,1,-1,3102,59658.742,33.353817,23.592268,11.035488,12.986764,261.047,.19658703,.28786957,.040769447,.081174687,College 3,Information Tech
1,0,-1,1625,59387.477,33.132896,23.896551,10.971614,12.964894,284.35782,.28784078,.41987839,.01684247,.06534069,College 3,Information Tech
1,1,-1,3080,60278.813,30.574844,22.406631,11.502645,13.5857,325.77509,.37503475,.25202146,.023067277,.07452257,College 3,Information Tech
0,0,-1,1665,58737.223,34.899231,25.043415,10.486537,12.49711,473.22626,.29104936,.54457241,.049787682,.050178252,College 3,Liberal Arts
0,1,-1,3034,60342.668,33.417305,23.776442,11.035841,12.996898,481.58682,.31662947,.31061336,.042865299,.069035843,College 3,Liberal Arts
1,0,-1,1625,59998.492,32.918015,23.930973,10.942338,12.926993,512.71729,.29938298,.46669924,.071114913,.0344509,College 3,Liberal Arts
1,1,-1,3019,60966.629,30.925085,22.293844,11.509092,13.572773,466.9559,.31207916,.24431518,.051604655,.036139794,College 3,Liberal Arts
0,0,-1,1704,59531.816,35.614799,25.434364,10.44458,12.544161,363.78244,.25135761,.4646917,.05367117,.072674371,College 3,Natural Sciences
0,1,-1,3127,60984.184,32.827808,23.592455,11.108267,12.949979,267.6116,.35394257,.2030461,.072767861,.065764286,College 3,Natural Sciences
1,0,-1,1756,60619.426,33.347614,23.865673,10.952739,13.108879,397.1727,.24580963,.40238291,.064426117,.075024046,College 3,Natural Sciences
1,1,-1,3115,61670.426,30.490585,22.383865,11.517316,13.485843,345.82068,.47042662,.33453214,.050433651,.038929299,College 3,Natural Sciences
0,0,-1,1666,59845.031,35.358749,25.445742,10.583221,12.474687,302.71024,.3314254,.52215767,.032368671,.15077594,College 3,Nursing
0,1,-1,3025,61215.344,32.730385,23.776642,10.996917,13.031676,554.8111,.32881939,.37573114,.03187244,.064757504,College 3,Nursing
1,0,-1,1706,61062.559,33.239475,23.542526,11.019701,12.947881,382.15045,.1855152,.21535714,.061269827,.053245392,College 3,Nursing
1,1,-1,3027,62107.402,30.852861,22.337055,11.487133,13.522853,264.29248,.41509959,.18554302,.05130814,.049316261,College 3,Nursing
0,0,-1,836,60500.262,35.556873,25.230616,10.535192,12.649384,375.88156,.33134463,.50825381,.09724319,.25851145,College 3,Psychology
0,1,-1,1481,61202.711,33.126972,23.933468,11.083475,13.062432,440.31702,.24022891,.49481618,.093874283,.054395754,College 3,Psychology
1,0,-1,909,61849.98,33.170151,23.676371,11.159598,13.113577,633.66248,.64179832,.32830063,.096362501,.16227658,College 3,Psychology
1,1,-1,1547,62319.512,30.352236,22.524998,11.549148,13.53609,443.56445,.38158369,.33132964,.035534203,.14221661,College 3,Psychology
0,0,-1,875,57618.227,35.571556,25.728138,10.466902,12.501494,510.05453,.48042378,.52326614,.07446555,.12802379,College 4,Automotive Tech
