female,age,race,obs,wage,emp,grad,length,first,wage_sd,emp_sd,grad_sd,length_sd,first_sd,coll,prog
1,0,-1,671,79775.43,84.739998,61.389999,15.35,14.66,817.28296,1.4566238,.53731376,.27113378,.23456705,College 6,Information Tech
1,1,-1,1229,88981.25,87.400002,65.360001,15.47,14.99,478.35446,1.002115,.31520534,.23749807,.24850589,College 6,Information Tech
0,0,-1,684,73210.211,81.360001,56.560001,15.19,15.17,1305.0565,.67665046,1.8543507,.13979521,.34096709,College 6,Liberal Arts
0,1,-1,1274,81391.633,84.550003,63.200001,15.52,14.99,309.36603,.41354975,.80812728,.24870943,.21176216,College 6,Liberal Arts
1,0,-1,685,78013.523,83.57,60.299999,15.41,14.89,1148.1797,.98752779,1.3783346,.304957,.35212943,College 6,Liberal Arts
1,1,-1,1261,86233.539,87.07,65.029999,15.59,14.93,921.49274,1.261797,.38689432,.28627995,.18765263,College 6,Liberal Arts
0,0,-1,650,72486.094,80,55.689999,15.12,15.05,2352.0178,1.3846476,2.3254986,.19033672,.42898419,College 6,Natural Sciences
0,1,-1,1207,80179.32,85.139999,61.380001,15.5,14.78,604.06934,1.0834422,.75337207,.38539934,.23859069,College 6,Natural Sciences
1,0,-1,684,78207.641,84.029999,59.959999,15.37,14.98,882.74713,1.7235155,1.9079673,.12320814,.22663154,College 6,Natural Sciences
1,1,-1,1233,85933.117,85.57,65.839996,15.47,14.82,854.63715,1.2217581,.68781626,.3737652,.21533215,College 6,Natural Sciences
0,0,-1,598,91345.32,88.389999,67.639999,15.59,15.13,805.75525,1.5484523,1.3227129,.46515176,.47291839,College 6,Nursing
0,1,-1,1220,99948.758,88.599998,68.900002,15.56,15.55,1061.981,1.9546657,.95833433,.42351314,.24301043,College 6,Nursing
1,0,-1,675,95823.703,89.639999,67.139999,15.66,14.93,583.45166,2.0747762,.87860733,.52553505,.33941567,College 6,Nursing
1,1,-1,1192,105210,89.269997,70.910004,15.61,15.26,978.44318,1.5039015,1.047928,.22611469,.2214873,College 6,Nursing
0,0,-1,316,95263.508,87.110001,66.529999,15.68,15.6,3028.5779,3.1678293,1.5556915,.46700862,.081862405,College 6,Psychology
0,1,-1,616,102370.03,88.589996,69.480003,15.56,15.34,1977.8739,1.5216057,.72673798,.8049652,.39828068,College 6,Psychology
1,0,-1,346,99800.672,89.25,69.050003,15.41,14.63,1149.7329,2.184675,2.0294838,.72201926,.21681267,College 6,Psychology
1,1,-1,609,106579.16,88.879997,71.040001,15.51,14.95,1154.9277,2.3968816,1.0471166,.54729301,.13057412,College 6,Psychology
0,0,-1,334,65700.617,73.620003,50.049999,14.39,15.28,857.4718,1.4874818,2.7866721,.42624119,.58439535,College 7,Automotive Tech
0,1,-1,593,72663.133,78.610001,57.279999,15.1,15.1,1421.8746,1.5557836,.60830641,.28763029,.14251144,College 7,Automotive Tech
1,0,-1,350,70525.898,80.199997,54.889999,15.08,14.76,691.86914,2.3539274,.61651689,.31764907,.68787259,College 7,Automotive Tech
1,1,-1,589,80045.5,84.5,61.259998,15.32,14.96,1233.0797,1.609772,.32614905,.29137802,.23470846,College 7,Automotive Tech
0,0,-1,655,69056.422,77.599998,53.75,15.04,14.6,1063.8333,1.0886205,2.2095366,.24958855,.36846206,College 7,Business
0,1,-1,1219,76051.953,84.459999,59.990002,15.46,14.74,1682.6312,1.2694887,.50102895,.21748428,.073504291,College 7,Business
1,0,-1,709,75330.133,82.239998,58.470001,15.26,14.9,1129.0219,1.342433,.73786306,.22347631,.45429561,College 7,Business
1,1,-1,1221,83341.344,85.669998,63.48,15.43,14.93,573.2453,1.3557833,.73846346,.27595654,.16266981,College 7,Business
0,0,-1,703,71675.453,80.300003,54.66,15.05,14.64,798.19568,.87995225,.93771297,.25072777,.49469912,College 7,Education
0,1,-1,1254,77622.047,83.959999,61.93,15.39,15.01,901.52417,1.517145,.54997665,.18420035,.1284084,College 7,Education
1,0,-1,724,76080.727,83.410004,60.130001,15.32,14.72,438.52075,1.4101075,.91348416,.52345395,.43626878,College 7,Education
1,1,-1,1261,84322.68,85.589996,65.339996,15.54,15.17,700.31671,.60869634,.61780465,.19401199,.27937725,College 7,Education
0,0,-1,667,78494.469,83.709999,61.310001,15.4,15.16,1927.8856,1.3731453,1.0431033,.24278975,.40654913,College 7,Information Tech
0,1,-1,1276,87792.406,86.07,65.580002,15.49,14.8,589.40918,1.2303663,1.1214237,.24985397,.31440234,College 7,Information Tech
1,0,-1,745,83938.297,86.099998,63.580002,15.39,14.39,1035.3047,1.422015,1.0955647,.48463887,.29613841,College 7,Information Tech
1,1,-1,1237,93065.102,86.809998,67.410004,15.62,14.88,623.99622,1.2600852,.80154312,.075402692,.10317691,College 7,Information Tech
0,0,-1,672,76342.883,84.260002,59.509998,15.32,15.23,1288.9928,1.6341536,.97184515,.27814299,.63397133,College 7,Liberal Arts
0,1,-1,1168,86879.602,85.889999,65.230003,15.54,15.18,910.5423,1.5390043,.89128315,.21733728,.39339212,College 7,Liberal Arts
1,0,-1,690,82046.383,86.699997,63.259998,15.48,14.82,1369.9558,1.0966747,.71675414,.38661283,.13739368,College 7,Liberal Arts
1,1,-1,1226,91462.094,87.510002,67,15.52,15.45,1174.6997,1.6286156,1.1646163,.21378547,.24111696,College 7,Liberal Arts
0,0,-1,641,78419.563,83.190002,60.419998,15.4,15.07,1863.7666,1.4845695,.80235493,.32163721,.2075873,College 7,Natural Sciences
0,1,-1,1170,84738.742,86.980003,64.510002,15.43,14.9,558.45166,.89477175,.90022826,.22368047,.24397995,College 7,Natural Sciences
1,0,-1,678,81979.563,86.099998,62.290001,15.36,15.13,1537.5697,.81648403,.29094705,.42367977,.3079128,College 7,Natural Sciences
1,1,-1,1208,90767.391,87.32,66.82,15.47,15.18,1067.472,1.8690144,1.0392561,.28994861,.19986811,College 7,Natural Sciences
0,0,-1,690,73367.992,82.269997,58.709999,15.09,15.32,821.47614,.81416661,1.0893381,.2726925,.50193149,College 7,Nursing
0,1,-1,1261,83629.469,86.68,63.919998,15.45,14.98,862.85895,1.2429664,.66238618,.45912009,.34203869,College 7,Nursing
1,0,-1,646,82190.07,84.410004,62.66,15.26,15.14,840.92993,.94818974,.88767588,.28754446,.55766851,College 7,Nursing
1,1,-1,1248,89502.602,87.339996,65.800003,15.58,15.39,487.20715,1.32926,.59479547,.50369591,.21353436,College 7,Nursing
0,0,-1,373,97963.008,88.080002,68.690002,15.51,15.51,846.88062,2.3325226,1.7866573,.54279286,.52269316,College 7,Psychology
0,1,-1,566,107725.17,87.089996,70.660004,15.57,15.62,1685.9852,1.6352732,1.2511359,.32751042,.3965157,College 7,Psychology
1,0,-1,344,103898.32,87.540001,69.43,15.66,14.53,1273.9724,3.7452309,1.8484125,.58735061,.33060437,College 7,Psychology
1,1,-1,628,113476.04,89.230003,71.639999,15.65,14.97,1290.6975,2.7267406,2.5306144,.42392415,.30975041,College 7,Psychology
0,0,-1,352,69021.922,76.120003,52.18,14.69,14.27,1764.6989,.6080789,1.3457549,.34817076,.28850168,College 8,Automotive Tech
0,1,-1,617,73616.93,81.610001,58.66,15.34,14.94,1177.6702,1.4893641,.6950708,.62882107,.45260698,College 8,Automotive Tech
1,0,-1,317,72061.156,80.5,55.77,15.13,14.81,1997.0715,3.0611267,1.2815189,.60304546,.35639328,College 8,Automotive Tech
1,1,-1,599,79781.992,85.220001,62.040001,15.34,14.83,611.53894,1.6621748,.98438615,.59584457,.38603914,College 8,Automotive Tech
0,0,-1,637,67986.883,76.5,52.150002,14.93,14.61,880.77539,1.2030213,1.2782861,.27166456,.51407444,College 8,Business
0,1,-1,1274,75772.508,82.25,59.169998,15.42,14.86,648.23987,.64944834,.54262352,.29935163,.14960371,College 8,Business
1,0,-1,659,73113.203,81.449997,56.290001,15.32,15.11,1285.3187,.89453405,1.0052761,.34140351,.18956323,College 8,Business
1,1,-1,1222,81922.859,85.25,62.77,15.32,15.17,696.67407,1.1073798,.22518459,.311827,.29081771,College 8,Business
0,0,-1,670,74230.547,81.120003,58.650002,15.19,14.86,1579.4965,1.6289872,1.445299,.26824957,.39319524,College 8,Education
0,1,-1,1195,83849.719,85.290001,63.5,15.44,15.03,1118.5378,1.0198792,1.2422159,.30724502,.20338844,College 8,Education
1,0,-1,634,80489.039,83.519997,61.740002,15.45,14.82,1036.3391,.39958623,.97584271,.21900612,.11976258,College 8,Education
1,1,-1,1244,89439.781,87.669998,65.949997,15.53,15.06,288.18994,1.0289452,.747051,.33922717,.25386837,College 8,Education
0,0,-1,675,70744.922,79.559998,55.509998,15.06,14.45,707.58752,1.0585793,1.105099,.2243578,.39884499,College 8,Information Tech
0,1,-1,1276,78466.508,84.010002,62.130001,15.5,15.06,511.66409,1.0620821,.83949703,.28916043,.23524094,College 8,Information Tech
1,0,-1,649,75084.398,84.279999,59.119999,15.38,14.92,850.79053,1.7328881,.89610887,.37512395,.36501762,College 8,Information Tech
1,1,-1,1307,84837.227,86.779999,64.480003,15.53,14.83,929.20032,2.106838,.70115364,.20710225,.23983122,College 8,Information Tech
0,0,-1,702,80538.023,84.639999,63.130001,15.49,14.98,1793.0288,.84717041,1.345526,.24350379,.39557877,College 8,Liberal Arts
0,1,-1,1188,90535.883,87.190002,66.779999,15.39,14.94,862.53552,1.0283285,.88868243,.37679312,.24677938,College 8,Liberal Arts
1,0,-1,686,88316.828,86.309998,65.589996,15.57,14.76,1138.8046,1.2563174,1.0398273,.54731542,.59675437,College 8,Liberal Arts
1,1,-1,1173,96584.023,88.129997,67.599998,15.52,15.36,885.45776,.97414392,1.348989,.31019834,.47677711,College 8,Liberal Arts
0,0,-1,658,81155.609,85.040001,61.759998,15.41,15.12,1131.48,1.4164157,.58582616,.66061616,.48962718,College 8,Natural Sciences
0,1,-1,1221,88942.383,87.25,66.339996,15.53,15.17,1054.0735,1.4240577,.25856006,.37278321,.26776123,College 8,Natural Sciences
1,0,-1,702,86418.313,86.540001,64.589996,15.55,15.46,1222.9187,1.7310319,1.0351268,.18977037,.4126212,College 8,Natural Sciences
1,1,-1,1208,95469.727,87.989998,67.919998,15.54,14.93,873.78137,1.1231219,.7569592,.28506464,.3125641,College 8,Natural Sciences
0,0,-1,671,80005.953,84.349998,59.869999,15.29,14.97,411.18411,.83958018,1.285782,.39270589,.40710148,College 8,Nursing
0,1,-1,1205,88871.883,86.870003,65.269997,15.48,14.79,707.9632,.67117572,1.1531086,.25081831,.22506961,College 8,Nursing
1,0,-1,710,85370.297,86.089996,64.239998,15.45,15.24,1297.0902,1.8232117,.44984743,.26480073,.30508003,College 8,Nursing
1,1,-1,1263,94427.906,88.190002,68.239998,15.47,15.17,1709.9052,1.4896684,1.0365736,.30456245,.34946689,College 8,Nursing
0,0,-1,373,78944.25,85.18,61.23,15.18,14.74,944.30817,2.78548,1.4527729,.29137033,.7754004,College 8,Psychology
0,1,-1,588,87593.938,86.970001,64.279999,15.58,15.51,1240.7485,2.0039136,1.004586,.22457248,.4601714,College 8,Psychology
1,0,-1,337,83464.539,85.07,64.519997,15.45,14.61,907.05597,1.9516602,1.381911,.80564111,.56396687,College 8,Psychology
1,1,-1,576,91834.508,86.43,64.5,15.45,15.03,1232.6954,1.5780745,1.6441461,.20109245,.53103411,College 8,Psychology
0,0,-1,351,70140.188,77.93,53.349998,14.85,15.65,1601.6698,2.2620273,2.2150276,.74481851,.57281911,College 9,Automotive Tech
0,1,-1,618,75424.273,82.989998,59.669998,15.33,15.2,1525.6985,.98128116,1.2732521,.48058942,.32399163,College 9,Automotive Tech
1,0,-1,319,71701.93,80.660004,55.419998,15.13,15.02,617.22662,2.7610042,1.7038671,.31504333,.63647515,College 9,Automotive Tech
1,1,-1,632,81008.742,84.120003,63.669998,15.43,14.85,865.81787,2.6742666,.86377603,.44026706,.42774978,College 9,Automotive Tech
0,0,-1,666,71218.031,80.730003,55.360001,15.11,14.94,995.30701,.46476141,1.0479888,.29142231,.23239703,College 9,Business
0,1,-1,1259,79668.633,84.959999,62.439999,15.3,14.82,775.75818,1.2606536,.36096114,.30157524,.28914574,College 9,Business
1,0,-1,724,77059.797,83.25,60.66,15.43,15.41,883.51007,1.5442884,.8708809,.26236144,.24944167,College 9,Business
1,1,-1,1214,85220,87.550003,64.589996,15.57,15.29,1253.4945,1.2511503,.70111257,.35334948,.22234374,College 9,Business
0,0,-1,697,70154.406,78.110001,55.049999,15.09,14.49,1094.2069,1.1933775,.5025633,.23508485,.40428257,College 9,Education
0,1,-1,1266,78741.156,84.260002,61.540001,15.44,14.82,399.68466,.68970567,.97743976,.41600582,.23468679,College 9,Education
1,0,-1,659,77238.602,82.870003,60.060001,15.31,15.05,1542.9031,.77653348,.72016168,.25674865,.49421772,College 9,Education
1,1,-1,1271,84568.75,85.449997,64.32,15.57,15.03,865.90302,.88767278,.43567812,.32519454,.19953439,College 9,Education
0,0,-1,712,75436.609,81.779999,59.330002,15.34,14.34,2138.5278,.94893771,.5706147,.43767613,.48291591,College 9,Information Tech
0,1,-1,1245,84465.578,85.949997,64.639999,15.42,15.29,806.19019,1.5559777,.57496011,.24671975,.3127102,College 9,Information Tech
1,0,-1,676,79605.32,84.169998,61.98,15.38,14.59,1478.0032,.99851125,1.4727527,.13358174,.21380194,College 9,Information Tech
1,1,-1,1176,89562.133,87.209999,66.849998,15.54,15.11,552.13135,1.7836112,.5187484,.19161764,.19266982,College 9,Information Tech
0,0,-1,658,85906.094,87.349998,64.940002,15.38,15.46,1178.8279,1.5123035,.43964198,.33761406,.2209226,College 9,Liberal Arts
0,1,-1,1252,95632.219,86.639999,67.510002,15.62,15.2,983.8512,1.1865113,.36253327,.1579826,.50373065,College 9,Liberal Arts
1,0,-1,666,92272.313,87.620003,66.849998,15.55,15.6,1927.2468,.48617876,.54736799,.51393837,.19315138,College 9,Liberal Arts
1,1,-1,1245,100502.27,88.690002,69.239998,15.61,15.26,1085.3073,1.1857663,.42959267,.2265245,.25390226,College 9,Liberal Arts
0,0,-1,674,85129.703,85.970001,64.129997,15.48,14.96,845.31262,2.0229609,1.0405484,.29669291,.35299426,College 9,Natural Sciences
0,1,-1,1214,93997.922,88.5,67.760002,15.58,15.07,591.28564,1.2517759,.56374228,.15000165,.35392272,College 9,Natural Sciences
1,0,-1,680,91463.406,86.760002,67.860001,15.57,15.54,734.06647,2.2066965,.73138696,.62374216,.20421189,College 9,Natural Sciences
1,1,-1,1282,99874.242,88.489998,69.660004,15.59,15.02,1271.8572,.83459234,1.1401058,.24674308,.25381044,College 9,Natural Sciences
0,0,-1,697,83960.031,85.760002,64.660004,15.37,14.37,1057.4666,1.3840606,.901555,.34946334,.29309139,College 9,Nursing
0,1,-1,1175,92938.93,88.110001,67.510002,15.52,15.26,696.31903,2.2087612,1.1627922,.25880358,.12142269,College 9,Nursing
1,0,-1,668,89682.453,86.989998,66.019997,15.64,15.16,738.35321,1.3291553,1.7921197,.27013236,.19589846,College 9,Nursing
1,1,-1,1251,99011.094,89.050003,68.269997,15.54,15.16,1703.791,1.1859783,1.5017381,.14178498,.24939267,College 9,Nursing
0,0,-1,355,81229.656,85.349998,62.919998,15.1,14.8,1965.9917,2.5733557,.65343463,.9360835,.23815322,College 9,Psychology
0,1,-1,630,90916.68,87.389999,67.720001,15.47,14.81,1405.6356,1.7033713,.7581833,.2860314,.47970626,College 9,Psychology
1,0,-1,334,89052.297,87.410004,65.57,15.49,14.79,704.16998,4.6421862,1.334689,.75834799,.27660301,College 9,Psychology
1,1,-1,629,96530.719,87.209999,68.129997,15.38,15.35,807.78906,3.1125739,.53390324,.49382317,.40535748,College 9,Psychology
0,0,-1,356,70560.438,78.089996,54.77,15.13,15.5,1262.8246,3.3573127,1.8681819,.6015954,.39106882,College 10,Automotive Tech
0,1,-1,611,77201.906,84.080002,60.099998,15.37,15.01,1199.4318,1.4679816,1.2145323,.38359192,.37100241,College 10,Automotive Tech
1,0,-1,364,75556.602,82.449997,58.119999,15.37,14.56,1624.0088,2.0211024,1.9426527,.3913103,.31898779,College 10,Automotive Tech
1,1,-1,609,81477.789,85.629997,63.310001,15.48,15.45,880.55243,2.1796241,.93893045,.23560792,.26367483,College 10,Automotive Tech
0,0,-1,690,68691.828,79.529999,53.279999,15.13,14.83,935.95929,.60356683,1.5389453,.31455654,.36326596,College 10,Business
0,1,-1,1230,77344.727,83.050003,61.200001,15.41,15.08,1365.4921,1.4398196,.54042536,.26214108,.38168907,College 10,Business
1,0,-1,674,74670.477,82.080002,59.34,15.24,14.77,487.10944,.86896652,.61302382,.42928869,.48175052,College 10,Business
1,1,-1,1235,84181.898,86.059998,63.380001,15.4,15.56,1218.0913,1.0542297,.74370307,.31128815,.21092749,College 10,Business
0,0,-1,663,73950.109,82.370003,58.98,15.39,15.25,1182.8666,1.3752555,1.3191938,.57336521,.26241249,College 10,Education
0,1,-1,1264,83970.719,85.720001,63.48,15.49,15.23,262.31195,1.6622899,.95842737,.40919614,.38731116,College 10,Education
1,0,-1,686,79711.547,85.529999,62.259998,15.5,14.92,725.44147,1.3106375,.6149075,.3239305,.42830318,College 10,Education
1,1,-1,1261,88678.094,87.260002,66.660004,15.53,14.87,1146.4778,.9482705,.88604254,.33131027,.099020988,College 10,Education
0,0,-1,625,79684.633,84.440002,62.029999,15.25,15.01,686.25787,1.8673997,.78147393,.48700207,.46759051,College 10,Information Tech
0,1,-1,1252,87869.938,87.589996,66.220001,15.55,14.96,404.85144,1.716586,.61997759,.33758223,.21750189,College 10,Information Tech
1,0,-1,655,84696.953,85.830002,64.900002,15.6,15.07,679.77435,2.0465219,1.279373,.29008096,.2601493,College 10,Information Tech
1,1,-1,1274,93609.813,87.43,67.110001,15.66,15.37,353.16638,1.8192871,.5424583,.39195246,.19983083,College 10,Information Tech
0,0,-1,626,74665.383,82.209999,59.5,15.26,15.46,1836.0426,1.1207068,.98531181,.3624346,.49948665,College 10,Liberal Arts
0,1,-1,1182,83072.43,85.830002,64.190002,15.43,15.32,368.93381,1.1607306,.86250544,.41284961,.25433162,College 10,Liberal Arts
1,0,-1,687,81685.313,84.970001,62.049999,15.38,15.13,565.90198,1.7092774,.76975536,.44780526,.23500396,College 10,Liberal Arts
1,1,-1,1200,90237.867,87.779999,66.57,15.54,15.21,1155.374,.50307584,.29492065,.262205,.22524674,College 10,Liberal Arts
0,0,-1,665,89629.203,87.209999,66.449997,15.48,14,1107.7645,2.7516146,.57354015,.38628438,.48665112,College 10,Natural Sciences
0,1,-1,1285,98337.563,87.949997,68.93,15.53,15.2,706.29437,1.2979276,.46695819,.24396902,.21306503,College 10,Natural Sciences
1,0,-1,725,95038.688,87.870003,67.129997,15.45,15.3,1358.9895,2.0776381,2.311368,.51096034,.43767428,College 10,Natural Sciences
1,1,-1,1190,103574.94,89.419998,68.629997,15.64,15.07,328.77328,2.0289507,1.415144,.29330385,.1826041,College 10,Natural Sciences
0,0,-1,672,89587.094,86.849998,65.410004,15.6,14.44,906.34253,2.0563481,.75964552,.55102885,.19991712,College 10,Nursing
0,1,-1,1292,97199.203,87.730003,68.769997,15.54,14.99,705.90637,.81333065,.59623343,.19512354,.31608087,College 10,Nursing
1,0,-1,635,94723.828,88.5,67.099998,15.63,15.58,946.00281,1.3540813,1.2393092,.19878845,.43196595,College 10,Nursing
1,1,-1,1244,104254.26,88.690002,69.379997,15.64,15.43,925.76935,1.772468,1.1281543,.24785843,.29791611,College 10,Nursing
0,0,-1,319,87586.563,86.989998,65.010002,15.45,14.68,648.82892,1.4672009,1.1532204,.46506071,.33503667,College 10,Psychology
0,1,-1,581,96796.727,87.190002,68.040001,15.59,15.46,1687.3058,1.2181766,.87104863,.56783229,.20435646,College 10,Psychology
1,0,-1,321,93370.383,87.519997,66.059998,15.71,15.37,1848.5414,2.9512875,.98109895,.58160263,.45831135,College 10,Psychology
1,1,-1,628,102176.6,88.160004,69.82,15.63,15.21,1229.5162,1.8238649,1.2111074,.48508713,.27834347,College 10,Psychology
0,0,-1,330,71108.047,77.279999,55.529999,15.04,15.17,1266.8502,1.3156394,2.221278,.61381924,.48262805,College 11,Automotive Tech
0,1,-1,640,77793.25,84.809998,60.360001,15.46,15.04,884.86536,2.4936392,.80810958,.6716907,.37992996,College 11,Automotive Tech
1,0,-1,350,75127.953,81.949997,58.32,15.46,15.29,589.80927,1.2644908,1.8776531,.37593645,.52598906,College 11,Automotive Tech
1,1,-1,620,81468.047,85.989998,65.050003,15.59,15.45,873.02313,1.8607854,1.1153935,.23192805,.16441961,College 11,Automotive Tech
0,0,-1,676,74009.141,81.699997,58.509998,15.18,14.75,1157.6049,1.4169158,.93589407,.37285683,.22360867,College 11,Business
0,1,-1,1272,82826.977,85.739998,63.93,15.34,14.82,453.01297,1.272447,.28661895,.23522159,.22648783,College 11,Business
1,0,-1,669,80722.617,84.519997,61.32,15.51,15.01,613.92371,1.7303473,.44683406,.21502541,.31904504,College 11,Business
1,1,-1,1226,88847.719,85.959999,65.809998,15.5,15.32,664.79053,.75219774,.93424159,.21263233,.18060979,College 11,Business
0,0,-1,653,78516.656,83.870003,61.23,15.39,14.93,1428.2607,1.9771856,1.0552634,.32789177,.33408287,College 11,Education
0,1,-1,1236,87691.703,87.699997,65.449997,15.53,14.98,792.61664,.83594048,.33526751,.18735853,.18477316,College 11,Education
1,0,-1,654,84417.75,85.970001,63.759998,15.5,15.37,417.18005,1.1786841,.90230709,.28206801,.16032442,College 11,Education
1,1,-1,1256,93061.656,87.879997,68.440002,15.59,15.07,676.65723,1.6339637,.85995936,.35696432,.29999357,College 11,Education
0,0,-1,662,84874.547,87.010002,64.559998,15.54,14.74,1731.8256,1.7304876,.91225553,.185679,.31221685,College 11,Information Tech
0,1,-1,1211,92036.977,88.18,66.989998,15.6,15.43,922.26044,1.8064747,.81861955,.21471423,.27877602,College 11,Information Tech
1,0,-1,696,90328.656,87.389999,65.410004,15.49,15.48,460.64828,2.5632503,1.3840435,.37207016,.24883218,College 11,Information Tech
1,1,-1,1263,97690.102,87.760002,68.550003,15.59,15.04,931.70386,1.391052,.96011668,.12486768,.26999244,College 11,Information Tech
0,0,-1,667,80290.25,85.510002,60.75,15.47,14.7,1431.8823,1.5989033,1.2719221,.28978485,.33204108,College 11,Liberal Arts
0,1,-1,1191,88540.969,87.389999,66.629997,15.46,15.18,1397.1409,1.3340914,.90731835,.20084186,.27450523,College 11,Liberal Arts
1,0,-1,643,85707.492,86.120003,64.959999,15.49,15.03,702.39441,1.3331363,.90952933,.12194574,.4510805,College 11,Liberal Arts
1,1,-1,1267,95504.656,88.830002,67.300003,15.52,14.82,1261.9486,1.3023658,.55875838,.35133982,.10757202,College 11,Liberal Arts
0,0,-1,651,93225.031,87.809998,67.480003,15.38,15.19,754.55237,1.6408566,.61896986,.54448521,.22574587,College 11,Natural Sciences
0,1,-1,1188,102616.82,88.370003,68.07,15.65,15.14,1291.1125,.5542649,.98902321,.41997278,.36020511,College 11,Natural Sciences
1,0,-1,713,98982.93,88.489998,70.110001,15.47,15.05,1327.3416,1.068619,1.445089,.42024255,.19855464,College 11,Natural Sciences
1,1,-1,1222,108043.4,88.68,71.160004,15.61,15.74,897.27496,2.0253539,.44290465,.1774822,.26721972,College 11,Natural Sciences
0,0,-1,666,94692.828,88.330002,66.019997,15.5,15.08,1001.3842,1.6375976,1.0404106,.43354887,.20091085,College 11,Nursing
0,1,-1,1253,101425.35,88.330002,69.389999,15.61,15.28,602.17419,1.5512359,1.5832363,.45192108,.21064758,College 11,Nursing
1,0,-1,675,98329.867,87.389999,68.910004,15.59,15,1116.5729,1.2356914,.56021893,.28072643,.34560114,College 11,Nursing
1,1,-1,1197,108068.07,89.57,70.589996,15.57,15.08,864.77972,1.2953795,1.1057503,.40032786,.2035398,College 11,Nursing
0,0,-1,337,93096.93,87.610001,66.839996,15.28,15.44,1182.5922,3.3341792,1.3758082,.56986123,.77452135,College 11,Psychology
0,1,-1,619,102927.1,88.510002,69.690002,15.57,14.9,1948.5735,2.430233,.6022355,.43662381,.29835793,College 11,Psychology
1,0,-1,346,97914.039,89.410004,70.709999,15.53,15.26,1560.0443,2.107913,.74917406,1.3186979,.48671615,College 11,Psychology
1,1,-1,606,105721.46,89.419998,69.790001,15.59,15.43,986.36462,2.1095147,1.3951981,.38815683,.44799608,College 11,Psychology
0,0,-1,328,71296.273,79.360001,56.810001,15.22,14.32,1913.7756,1.7265131,2.3570096,.82182842,.38585737,College 12,Automotive Tech
0,1,-1,584,79744.5,84.279999,62.360001,15.33,15.11,914.9057,2.2306612,.6316281,.52495277,.46827298,College 12,Automotive Tech
1,0,-1,351,78553.031,82.779999,60.529999,15.42,15.35,608.08691,3.0999949,.99075794,.26166716,.31592685,College 12,Automotive Tech
1,1,-1,596,85521.453,85.519997,64.129997,15.32,15.15,1096.275,.48817089,1.5121146,.41869643,.27455825,College 12,Automotive Tech
0,0,-1,669,73751.227,81.669998,57.459999,15.42,15.06,1003.0789,1.106017,.66622019,.31391281,.28237641,College 12,Business
0,1,-1,1316,80836.594,85.050003,61.799999,15.45,15.29,1044.6132,.36336285,.88008028,.21835269,.40146992,College 12,Business
1,0,-1,676,79491.742,84.470001,61.689999,15.38,14.99,1477.656,1.9421256,1.1459494,.34347314,.32230863,College 12,Business
1,1,-1,1235,87319.852,86.790001,66.209999,15.58,14.53,1399.2472,.55106205,.60494351,.21589908,.14374836,College 12,Business
0,0,-1,712,74889.063,81.989998,58.5,15.41,15.28,1488.8265,1.604884,.37281594,.54672283,.46590063,College 12,Education
0,1,-1,1203,83373.867,85.410004,63.5,15.48,14.93,847.98865,.66592199,.46614078,.33568314,.31104177,College 12,Education
1,0,-1,671,80371.039,85.169998,61.869999,15.45,15.19,1090.0708,1.7040144,.76202583,.19271345,.26946253,College 12,Education
1,1,-1,1212,88392.547,86.300003,65.919998,15.55,15.31,701.69684,1.3672543,.93324882,.41642573,.2253132,College 12,Education
0,0,-1,725,74960.023,83.800003,60.169998,15.34,15.16,635.37927,.8597734,1.0769849,.2431231,.4799991,College 12,Information Tech
0,1,-1,1193,83507.406,86.099998,65.389999,15.46,15.09,804.4436,.21737513,.58424073,.35092425,.14492598,College 12,Information Tech
1,0,-1,700,81799.898,86.910004,63.209999,15.43,14.64,1893.733,1.2505219,.88149315,.34549087,.23978528,College 12,Information Tech
1,1,-1,1217,91303.789,87.739998,66.910004,15.53,15.41,1175.099,1.4716909,.78390348,.21199599,.26017779,College 12,Information Tech
0,0,-1,658,82832.656,86.32,63.540001,15.44,14.64,1536.4436,1.4311097,1.1797754,.47432399,.372747,College 12,Liberal Arts
0,1,-1,1294,93591.273,87.559998,67.169998,15.49,15.15,896.39063,2.5090752,.55611396,.38735592,.32475209,College 12,Liberal Arts
1,0,-1,729,90623.523,86.699997,66.150002,15.37,15.21,1554.6978,1.6940565,.94649243,.29592466,.41142246,College 12,Liberal Arts
1,1,-1,1303,99658.883,88.540001,69.25,15.61,15.32,841.69696,.54686666,.67663765,.24720216,.26302862,College 12,Liberal Arts
0,0,-1,666,79512.883,84.209999,60.970001,15.44,14.77,1132.3894,.93762231,.58619624,.42524087,.41182965,College 12,Natural Sciences
0,1,-1,1244,88680.594,87.010002,65.839996,15.44,15.25,776.84631,.93898523,.7139526,.29980549,.2544609,College 12,Natural Sciences
1,0,-1,683,87209.672,87.07,64.870003,15.37,14.54,1299.4529,1.3864062,.73880088,.30640024,.44934455,College 12,Natural Sciences
1,1,-1,1235,95465.883,87.889999,67.889999,15.58,15.1,1072.465,1.5673232,.63178891,.25624448,.27162459,College 12,Natural Sciences
0,0,-1,682,95547.93,88.269997,67.290001,15.61,15,1013.8164,2.1731513,1.3370996,.58773613,.26426148,College 12,Nursing
0,1,-1,1214,106002.13,89.339996,70.599998,15.6,15.12,1765.9141,1.0765011,.71663004,.35873601,.18512803,College 12,Nursing
