female,age,race,obs,wage,emp,grad,length,first,wage_sd,emp_sd,grad_sd,length_sd,first_sd,coll,prog
0,0,-1,357,63153.121,49.720001,35.720001,8.0799999,9.8599997,738.18573,3.0420673,2.0802007,.41762668,.46153596,College 8,Information Tech
0,1,-1,611,60575.34,49.939999,34.84,8.3199997,10.62,828.78406,2.9055607,1.9292758,.63046163,.76909059,College 8,Information Tech
1,0,-1,300,64632.98,51.75,34.970001,8.46,10.1,1183.6439,2.3962629,2.6893647,.47086608,.22755864,College 8,Information Tech
1,1,-1,628,61727.93,49.560001,35.110001,8.5900002,10.2,1025.3413,3.1513057,1.9996388,.52456689,.33578143,College 8,Information Tech
0,0,-1,323,62832.93,50.68,34.75,7.9899998,11.19,616.36902,3.5240686,2.3044171,.4567855,.35403204,College 8,Liberal Arts
0,1,-1,614,61653.398,50.84,35.150002,8.1400003,10.75,658.60077,2.2785242,1.830783,.48704088,.69790602,College 8,Liberal Arts
1,0,-1,357,65890.938,48.68,34.700001,8.5100002,10.22,708.91504,3.1174545,2.0787017,.36276725,.15481547,College 8,Liberal Arts
1,1,-1,609,62584.051,51.630001,34.709999,8.1199999,10.31,137.36237,2.6749218,2.1256075,.51412332,.33921131,College 8,Liberal Arts
0,0,-1,340,64134.68,51.43,34.919998,7.8000002,9.8199997,549.83014,2.3807838,1.6214305,.4603391,.56051189,College 8,Natural Sciences
0,1,-1,612,62865.922,51,34.880001,8.8400002,10.58,559.13654,2.4087353,2.1575856,.6180625,.75632215,College 8,Natural Sciences
1,0,-1,371,63878.41,48.82,35.650002,8.4200001,9.4899998,643.94043,3.8277345,2.0617616,.39211178,.39527288,College 8,Natural Sciences
1,1,-1,616,62595.93,50.18,35.389999,8.3800001,10.22,1035.2041,2.6871276,2.3042529,.50326186,.31036118,College 8,Natural Sciences
0,0,-1,358,64892.898,49.009998,35.310001,7.8200002,10.3,1015.4223,3.4851627,2.282614,.39184755,.15651391,College 8,Nursing
0,1,-1,587,62012.961,51.400002,36.150002,8.29,9.8000002,715.12592,2.2541993,1.6988573,.62639552,.6711117,College 8,Nursing
1,0,-1,344,64719.98,50.259998,35.48,7.8099999,10.67,563.1568,3.2673895,1.7892526,.3152405,.40419507,College 8,Nursing
1,1,-1,620,63449.48,50.470001,35.650002,8.2200003,9.75,620.82025,2.3863652,1.9523847,.54780722,.36851305,College 8,Nursing
0,0,-1,217,63452.73,51.549999,36.080002,8.4300003,9.5100002,1793.384,5.3878889,2.1866724,.56236231,.91735905,College 8,Psychology
0,1,-1,296,63077.371,50.209999,34.369999,8.04,10.37,513.96997,2.8013947,2.6394944,.79602063,.90179026,College 8,Psychology
1,0,-1,194,65817.359,49.790001,36.200001,8.8800001,11.12,1950.0391,2.5463438,4.5490909,1.5191923,1.8496524,College 8,Psychology
1,1,-1,304,64077.449,49.990002,35.189999,7.8400002,10.32,594.90955,3.0365753,2.6809862,.39596581,.42274907,College 8,Psychology
0,0,-1,218,62947.719,50.130001,33.98,8.1400003,11.01,2208.0291,4.1822014,4.0337954,1.2340115,1.5129745,College 9,Automotive Tech
0,1,-1,312,59445.09,51.950001,34.099998,8.2799997,10.33,387.42267,1.771124,2.1660249,.52942485,.64753783,College 9,Automotive Tech
1,0,-1,202,62246.852,48.509998,35.709999,9.3199997,11.27,1156.7246,3.9473066,2.8526433,.91492349,.69173992,College 9,Automotive Tech
1,1,-1,325,62082.039,50.09,35.299999,8.0600004,9.7200003,703.32684,1.6272289,2.3988519,.56747121,.78209358,College 9,Automotive Tech
0,0,-1,336,61791.68,51.650002,34.290001,8.3100004,9.9799995,853.85071,1.9354528,2.4809959,.47823706,.46862793,College 9,Business
0,1,-1,648,60448.93,50.130001,34.139999,8.0299997,10.14,315.54984,2.5779614,1.7495735,.54118222,.56483364,College 9,Business
1,0,-1,356,63654.461,52.59,37.110001,8.4099998,10.53,210.75079,3.5840981,2.8927913,.32188776,.32109281,College 9,Business
1,1,-1,628,61147.02,49.48,34.490002,8.3400002,10.37,718.32532,3.0249074,2.0301771,.3938055,.55252165,College 9,Business
0,0,-1,313,63585.262,50.169998,34.59,8.5500002,10.01,1244.7864,4.2427897,2.3800519,.332941,.34790784,College 9,Education
0,1,-1,672,60733.012,50.240002,34.849998,8.3599997,10.17,652.35114,1.8503497,1.8778387,.52799541,.57416159,College 9,Education
1,0,-1,355,63388.629,49.220001,37,8.2299995,10.54,634.06134,1.9376527,2.1886413,.42044643,.24118946,College 9,Education
1,1,-1,609,61959.09,48.540001,34.889999,8.2799997,10.18,645.33411,2.6161084,2.3341293,.44537538,.45837286,College 9,Education
0,0,-1,350,63796.879,49.919998,35.34,8.3000002,10.29,329.91687,1.8024133,1.6765419,.56929469,.30737758,College 9,Information Tech
0,1,-1,620,62039.301,49.290001,34.610001,8.4899998,10.19,842.25348,2.6970267,2.0894992,.78467071,.57318729,College 9,Information Tech
1,0,-1,337,64672.172,48.740002,35.950001,8.6899996,10.4,747.73206,2.4635012,2.050086,.67473936,.3899067,College 9,Information Tech
1,1,-1,626,62281.281,49.540001,35.639999,8.3699999,9.9700003,670.33972,2.157872,1.9154065,.59025747,.63781184,College 9,Information Tech
0,0,-1,385,65285.68,50.27,35.639999,8.0299997,10.2,986.38818,3.0968935,1.6831055,.39602172,.17669496,College 9,Liberal Arts
0,1,-1,622,62482.359,49.119999,35.290001,8.1300001,9.6700001,492.3555,3.3220253,1.8287394,.55242175,.65283465,College 9,Liberal Arts
1,0,-1,344,64718.27,48.619999,35.25,7.5799999,11,600.90137,2.7123001,2.7550297,.33216751,.1472947,College 9,Liberal Arts
1,1,-1,588,62315.961,50.279999,35.099998,8.2399998,10.58,646.19061,2.9504385,1.6231302,.67907917,.55760628,College 9,Liberal Arts
0,0,-1,367,63777.91,51.509998,35.68,8.6599998,10.49,1211.2871,2.4713769,2.8668518,.35860065,.21557024,College 9,Natural Sciences
0,1,-1,653,62831.301,50.259998,34.790001,8.3199997,10.07,470.22794,2.224755,1.8144358,.67184919,.62466896,College 9,Natural Sciences
1,0,-1,318,65212.738,48.150002,34.869999,8.3199997,10.14,986.2431,3.5799356,2.6488335,.49361768,.2698918,College 9,Natural Sciences
1,1,-1,608,64266.039,50.57,35.59,8.3699999,9.9300003,843.45959,2.2375886,1.831471,.51406693,.47806355,College 9,Natural Sciences
0,0,-1,401,64939.289,49.52,34.830002,8.8900003,10.92,669.9306,2.1315639,1.4594235,.45251381,.38275892,College 9,Nursing
0,1,-1,656,62076.68,50.849998,35.73,8.2200003,10.07,455.20682,2.6511889,2.1938398,.58409381,.58483523,College 9,Nursing
1,0,-1,358,66279.227,52.91,35.080002,8.1300001,10.42,493.19925,1.6812166,1.8182521,.43684027,.27919993,College 9,Nursing
1,1,-1,589,63798.609,50.389999,35.799999,8.1199999,10.24,870.32806,2.3469794,2.0485315,.51729155,.34163934,College 9,Nursing
0,0,-1,220,65958.242,53.93,35.759998,7.8400002,10.88,1003.8587,4.3240438,2.2807171,.92593896,1.0652723,College 9,Psychology
0,1,-1,307,63420.281,48.93,34.650002,8.1700001,10.35,600.71466,2.8407834,2.3203697,.58784175,.84798878,College 9,Psychology
1,0,-1,212,65679.391,49.189999,36.470001,8.6000004,11.69,1213.5789,1.640919,2.5488687,.37718165,.59207779,College 9,Psychology
1,1,-1,303,65360.18,49.66,35.139999,8.2600002,10.49,696.44098,3.180022,1.8548841,.68927574,.54406488,College 9,Psychology
0,0,-1,194,61843.621,50.919998,35.41,8.6499996,10.23,2677.908,4.7649508,4.059525,.20402998,.29448342,College 10,Automotive Tech
0,1,-1,326,60276.48,49.099998,35.57,8.2200003,10.37,453.5275,3.1490693,2.5830512,.73917252,.57780182,College 10,Automotive Tech
1,0,-1,189,64052.602,48.09,35.619999,8.3400002,9.29,1276.8802,3.5074828,3.0613153,.68070495,.63378209,College 10,Automotive Tech
1,1,-1,332,62973.859,48.900002,35.400002,8.1300001,9.46,1056.1287,2.6386554,2.2194235,.56178653,.42988372,College 10,Automotive Tech
0,0,-1,336,62558.25,51.02,34.349998,8.3199997,11.08,828.46991,2.6872361,2.3036809,.52008647,.24776879,College 10,Business
0,1,-1,621,59790.141,50.41,34.52,8.3299999,10.21,541.53302,3.3386099,1.5752488,.62766582,.70426971,College 10,Business
1,0,-1,314,63538.02,52.889999,36.279999,8.3500004,9.7799997,1057.7781,3.506603,2.7123816,.61406881,.1790323,College 10,Business
1,1,-1,614,62248.172,48.450001,35.57,8.5299997,9.9499998,721.27399,2.5314121,1.7681319,.45087329,.57444757,College 10,Business
0,0,-1,364,63757.719,49.650002,36.639999,8.6599998,10.95,910.47058,2.2675803,2.0061083,.45123035,.3089624,College 10,Education
0,1,-1,606,62218.398,50,35.02,8.0900002,9.79,355.76041,2.8129709,2.0055413,.42558098,.64404094,College 10,Education
1,0,-1,337,64336.352,51.029999,34.950001,8.1800003,11.08,1212.9181,2.5097134,1.882293,.23024021,.41845143,College 10,Education
1,1,-1,597,63068.969,50.57,34.689999,8.1800003,10.06,780.6283,2.9389927,2.1763713,.50205851,.2844089,College 10,Education
0,0,-1,363,63503.93,50.200001,34.32,8.04,10.16,773.54767,2.4087923,1.7586745,.40650201,.42390665,College 10,Information Tech
0,1,-1,625,62862.629,50.029999,35.130001,8.2299995,10.12,709.01929,2.3752177,1.7407207,.64373136,.64024436,College 10,Information Tech
1,0,-1,346,63775.66,48.509998,36.650002,7.9899998,9.9300003,476.84818,2.2970793,2.3698785,.26880014,.31373152,College 10,Information Tech
1,1,-1,569,62918.641,51.119999,35.130001,8.3999996,10.52,723.13794,2.8783569,1.9506052,.43133998,.47072881,College 10,Information Tech
0,0,-1,364,64559.211,50.75,35.23,8.3800001,10.26,693.76678,1.9267577,2.3452902,.49615908,.57378995,College 10,Liberal Arts
0,1,-1,621,62674.238,50.200001,35.380001,8.3000002,10.21,404.60727,2.5031381,1.8323667,.55262083,.5172618,College 10,Liberal Arts
1,0,-1,344,65500.199,49.200001,36.360001,8.5299997,9.6800003,866.76636,3.2144499,2.8008106,.46864969,.48364624,College 10,Liberal Arts
1,1,-1,634,63508.5,51.200001,35.470001,8.1899996,10.7,817.65863,2.7338564,1.9427737,.44721177,.57289106,College 10,Liberal Arts
0,0,-1,362,65019.891,50.560001,35.5,8.3400002,9.6999998,692.88879,3.2112637,1.5977527,.34372982,.25072333,College 10,Natural Sciences
0,1,-1,602,63241.172,50.459999,34.919998,8.5699997,10.29,757.49493,3.0476844,1.7894068,.57661474,.51397586,College 10,Natural Sciences
1,0,-1,365,65263.801,52.080002,35.34,8.1099997,10.34,759.44897,2.9891613,2.3265531,.26450253,.76036888,College 10,Natural Sciences
1,1,-1,596,63668.398,49.98,35.68,8.3299999,10.24,530.71478,2.8627331,2.3603435,.55426443,.48474875,College 10,Natural Sciences
0,0,-1,340,64674.879,48.880001,34.380001,8.5200005,11.4,977.80115,3.3728149,1.9870903,.51386243,.18719034,College 10,Nursing
0,1,-1,586,64482.309,50.529999,34.669998,8.04,10.14,766.95874,2.3245223,1.9067187,.55001074,.58120501,College 10,Nursing
1,0,-1,341,66108.641,51.91,36.540001,8.3000002,9.3400002,1135.9207,3.2801852,2.2561808,.25265038,.31014928,College 10,Nursing
1,1,-1,630,64059.59,50.689999,34.599998,8.54,10.63,705.96759,2.2999802,2.0623565,.39488745,.46433052,College 10,Nursing
0,0,-1,207,66868.898,52.040001,35.330002,8.8400002,10.37,1688.965,3.717617,3.3571429,1.0039356,.68533456,College 10,Psychology
0,1,-1,308,64163.781,49.82,34.27,8.3800001,10.34,1018.2456,2.2858531,2.4970753,.91716313,.88889682,College 10,Psychology
1,0,-1,209,66329.922,51.279999,35.240002,8.4399996,9.7799997,446.41571,2.4688342,.64341223,.28560773,.52684915,College 10,Psychology
1,1,-1,305,65050.469,50.330002,35.799999,8.3299999,9.9099998,1373.6527,1.8583841,1.7763665,.33021122,.43298075,College 10,Psychology
0,0,-1,211,62898.219,49.200001,37.18,7.8600001,9.8299999,1621.798,2.6535032,2.842366,.53364122,.54921788,College 11,Automotive Tech
0,1,-1,309,60548.52,50.200001,35.689999,7.9299998,11.11,281.45483,2.0720799,1.9872149,.62024456,.49297497,College 11,Automotive Tech
1,0,-1,204,63359.898,47.200001,34.490002,8.4200001,11.11,634.25275,3.1783004,1.9554195,.35084325,.37201792,College 11,Automotive Tech
1,1,-1,319,62078.789,49,33.060001,8.2200003,10.74,613.61841,4.2964025,1.8601593,.58646071,.22306596,College 11,Automotive Tech
0,0,-1,362,63564.449,49.220001,35.490002,8.1800003,10.35,951.17853,3.3346093,1.4671276,.44563693,.43614176,College 11,Business
0,1,-1,620,61583.16,51.580002,35.540001,8.1899996,9.9899998,752.96979,2.8913426,1.9655458,.6142509,.73775035,College 11,Business
1,0,-1,347,64656.859,48.880001,36.200001,8.3999996,9.7799997,1189.2188,2.8087478,1.8017914,.36486015,.30946267,College 11,Business
1,1,-1,634,61683.129,51.689999,35.509998,8.3299999,9.8500004,326.94958,2.7109966,2.2381363,.44656277,.42243162,College 11,Business
0,0,-1,367,63508.289,49.970001,34.630001,8.2700005,9.9099998,773.94403,2.4469135,1.5903783,.21466433,.4455539,College 11,Education
0,1,-1,627,62107.859,51.779999,34.77,7.96,10.17,348.62994,2.9457746,2.114501,.66112202,.53570491,College 11,Education
1,0,-1,352,65281.039,50.290001,35.59,8.25,10.53,837.68134,1.8752919,1.7622513,.33169791,.45307225,College 11,Education
1,1,-1,595,63745.551,51.139999,35.150002,7.9099998,10.76,564.48364,2.9043162,1.9193243,.28773308,.34251767,College 11,Education
0,0,-1,334,64412.621,49.389999,35.259998,8.29,10.26,1113.5396,1.5899581,2.1908786,.56574768,.32921124,College 11,Information Tech
0,1,-1,619,62197.27,50.529999,35.799999,8.21,10.27,827.12781,2.503264,2.2371736,.5449242,.50822073,College 11,Information Tech
1,0,-1,351,66046.758,51.439999,35.619999,8.46,10.3,957.82361,2.5970559,2.2632201,.39039543,.19522379,College 11,Information Tech
1,1,-1,642,64139.93,50.259998,34.959999,7.9099998,9.8999996,78.1064,2.6082189,1.795311,.4865537,.45470017,College 11,Information Tech
0,0,-1,370,65800.422,50.790001,36,7.9400001,10.26,1373.4651,2.8094256,3.0705752,.41394377,.32313231,College 11,Liberal Arts
0,1,-1,607,63588.859,49.810001,34.93,8.4300003,10.35,329.97083,3.0142701,2.3312974,.75213635,.89067316,College 11,Liberal Arts
1,0,-1,362,65888.648,50.93,36.32,8.2299995,10.17,1521.6715,3.1221619,2.5316002,.74269563,.1811049,College 11,Liberal Arts
1,1,-1,588,63765.512,51.139999,35.66,8.4300003,10.29,466.62054,2.3564279,1.6051887,.50148064,.42117113,College 11,Liberal Arts
0,0,-1,368,64187.738,49.41,34.799999,7.8400002,10.69,914.89392,1.6173455,2.7946806,.30510253,.41960385,College 11,Natural Sciences
0,1,-1,608,63196.199,50.18,35.650002,8,10.23,519.21704,2.444339,2.0173845,.73923188,.627262,College 11,Natural Sciences
1,0,-1,346,66187.938,49.549999,36.040001,8.4499998,9.8800001,775.98895,1.5740721,2.4133453,.33695853,.27457803,College 11,Natural Sciences
1,1,-1,595,64303.48,50.09,34.919998,8.5200005,10.38,828.13806,2.8310218,2.3347988,.58173972,.45513809,College 11,Natural Sciences
0,0,-1,335,64336.711,49.18,36.02,8.1199999,10.27,624.49286,3.1332843,2.4912817,.72662324,.37818852,College 11,Nursing
0,1,-1,618,63916,49.849998,35.299999,8.7600002,9.71,417.14764,2.1634977,1.7820637,.56637901,.80187261,College 11,Nursing
1,0,-1,352,66860.039,51.779999,34.630001,8.6099997,10.97,913.98071,2.9881358,3.4565134,.14752986,.23168764,College 11,Nursing
1,1,-1,620,64809.691,50.07,35.279999,8.5299997,10.45,582.23657,2.3527589,1.8781472,.45982045,.47784707,College 11,Nursing
0,0,-1,196,64979.879,52.650002,33.360001,8.25,10.38,530.85699,5.1665525,2.6411889,.56119227,.38497534,College 11,Psychology
0,1,-1,319,64056.559,49.700001,34.240002,8.1000004,10.55,809.98761,2.1032004,2.5994499,.65124243,.52946949,College 11,Psychology
1,0,-1,202,66092.273,50.970001,37.240002,8.1400003,9.9099998,1661.5603,4.0733137,4.2337966,.37361956,.68759286,College 11,Psychology
1,1,-1,307,65197.988,52.040001,36.049999,8.3100004,10.95,906.53326,3.9825606,2.2251735,.36312255,.88256615,College 11,Psychology
0,0,-1,192,64505.879,49,36.419998,7.8299999,10.03,1268.7618,3.1310213,2.6688864,.51614159,.8301422,College 12,Automotive Tech
0,1,-1,302,61283.711,52.389999,34.650002,8.1599998,11.2,902.30176,3.223561,1.399086,.7159307,.9203766,College 12,Automotive Tech
1,0,-1,208,65069.371,46.080002,38.669998,8.4099998,10.6,2411.9182,2.7511413,4.7653289,.64388621,.34947652,College 12,Automotive Tech
1,1,-1,327,62309.352,49.790001,34.59,7.9699998,9.8400002,780.76715,2.849802,2.1431048,.27829725,.66684407,College 12,Automotive Tech
0,0,-1,345,63892.09,50.299999,36.099998,8.4099998,10.85,1058.1415,3.9108074,2.919915,.51007599,.45955822,College 12,Business
0,1,-1,584,61920.672,50.720001,34.939999,8.1300001,10.19,586.74396,2.7400773,1.8343679,.64839625,.52077919,College 12,Business
1,0,-1,323,63736.371,50.669998,34.77,8.4099998,10.28,1069.2021,2.9471335,2.2003911,.62706566,.2619774,College 12,Business
1,1,-1,622,62563.219,50.34,34.779999,8.5299997,10.04,367.62518,2.0122933,2.0655005,.39895725,.66023755,College 12,Business
0,0,-1,350,64468.129,51.880001,35.889999,8.4200001,10.09,555.55219,3.1715126,1.7943673,.45749146,.37782067,College 12,Education
0,1,-1,628,62023.352,50.490002,36.009998,8.3999996,11.08,557.75818,2.7401288,1.9398311,.69724137,.67561519,College 12,Education
1,0,-1,318,65571.273,50.07,36.400002,8.8000002,10.61,1177.2682,3.8278646,2.9351776,.3579548,.407471,College 12,Education
1,1,-1,686,63929.789,50.77,35.279999,8.21,10.22,762.49347,3.0899532,2.2685895,.47257623,.48640931,College 12,Education
0,0,-1,368,64652.738,51.529999,35.259998,7.9699998,11.46,1410.7792,1.9948385,3.0172956,.59315324,.52231514,College 12,Information Tech
0,1,-1,624,62598.531,49.799999,35.349998,8.4899998,10.44,247.57326,3.1068015,2.0149267,.61238199,.72844422,College 12,Information Tech
1,0,-1,318,65832.133,49.889999,37.32,8.4899998,10.15,1090.7384,1.4450084,1.8803716,.20001152,.55414033,College 12,Information Tech
1,1,-1,627,63680.398,50.529999,35.48,8.1400003,10.56,740.66498,3.0253584,2.1591454,.57468963,.31885496,College 12,Information Tech
0,0,-1,338,65362.059,49.599998,35.139999,8.1899996,9.6899996,474.02991,3.3008857,2.3916969,.37897733,.6693514,College 12,Liberal Arts
0,1,-1,597,64362.32,50.419998,35.07,8.2799997,10.43,515.73572,2.883141,2.289381,.55993301,.49997228,College 12,Liberal Arts
1,0,-1,362,65541.508,49.549999,35.630001,8.1999998,10.05,555.5097,2.4297104,1.5516506,.22318849,.30792844,College 12,Liberal Arts
1,1,-1,628,64669.23,49.34,35.080002,8.1599998,10.49,372.06387,2.1437907,2.2625494,.67572308,.41336444,College 12,Liberal Arts
0,0,-1,327,64830.32,50.740002,34.099998,8.1000004,10.34,523.79279,2.8410623,2.432229,.46781093,.57614952,College 12,Natural Sciences
0,1,-1,638,63573.809,48.349998,34.950001,8.3999996,10.01,463.6145,2.7031507,2.1234488,.46086463,.67466134,College 12,Natural Sciences
1,0,-1,344,67261.93,49.259998,36.740002,8.5299997,9.8999996,751.09583,3.0385821,2.2965963,.039636064,.40181783,College 12,Natural Sciences
1,1,-1,669,65250.371,49.34,35.209999,8.25,10.38,510.65231,2.6151805,1.756446,.56498659,.40893215,College 12,Natural Sciences
0,0,-1,366,66069.68,50.66,36.119999,8.7700005,9.6700001,1035.0894,2.5759645,2.2839556,.30961418,.4733142,College 12,Nursing
0,1,-1,637,64672.32,50.540001,35.169998,8.3599997,10.68,908.18939,2.9690847,2.2625551,.50611526,.55322647,College 12,Nursing
1,0,-1,340,67447.977,50.209999,34,8.5699997,11.14,466.00766,2.274442,2.2488303,.19691317,.15863115,College 12,Nursing
1,1,-1,620,65176.012,49.900002,35.43,8.3299999,10.54,494.43018,3.4338777,2.2243793,.37092724,.47601965,College 12,Nursing
0,0,-1,205,66939.102,49.57,34.93,7.98,10.41,1487.9402,4.1619935,3.4241557,.4328256,.99682987,College 12,Psychology
0,1,-1,308,65513.68,50.720001,36.349998,8.3500004,10.71,568.94135,3.3371413,2.2036524,.7435596,.53758812,College 12,Psychology
1,0,-1,193,66261.18,51.130001,38.169998,8.9700003,10.15,2088.3396,1.7787269,3.4451025,1.0217738,.16131273,College 12,Psychology
1,1,-1,310,66385.117,47.830002,35.5,8.5900002,9.6400003,1163.1221,2.6819546,2.2957003,.29714835,.41891569,College 12,Psychology
0,0,-1,191,65049.898,48.349998,34.700001,7.8699999,9.3800001,2591.4358,4.1523609,2.3396542,1.2416524,.37768063,College 13,Automotive Tech
0,1,-1,300,63036.16,49.91,35.400002,8.5299997,10.47,1048.8099,3.1332903,1.5728003,.68786991,.79043895,College 13,Automotive Tech
1,0,-1,214,64986.34,53.400002,36.900002,7.9200001,10.19,1002.7511,1.5167775,2.3992739,.34967661,.18540695,College 13,Automotive Tech
1,1,-1,326,62835.25,50.150002,35.990002,8.7600002,11.01,729.57306,2.5799587,3.1199868,.76608175,.59934968,College 13,Automotive Tech
0,0,-1,345,64999.391,49.450001,36.810001,8.54,10.2,796.12482,2.2722745,2.1745214,.69379812,.3995429,College 13,Business
0,1,-1,607,62322.93,50.150002,35.029999,8.0500002,9.9499998,574.72485,2.6147456,1.7255836,.5513047,.57625538,College 13,Business
1,0,-1,344,64467.25,48.950001,36.470001,8.25,10.08,389.40213,2.6505587,1.1195368,.40527377,.27380839,College 13,Business
1,1,-1,605,63609.93,50.139999,34.919998,8.4099998,10.1,392.4238,3.5392931,2.1935029,.58618581,.46525121,College 13,Business
0,0,-1,383,65074.648,47.639999,36.77,8.6899996,10.27,1365.8263,3.4796104,3.1610494,.75636882,.21925439,College 13,Education
0,1,-1,621,63071.379,49.09,35.009998,8.1400003,10.33,770.92529,2.3588135,1.7610223,.68851328,.55530518,College 13,Education
1,0,-1,359,65339.82,52.130001,36.580002,8.3400002,10.07,897.7782,2.8863506,2.294081,.40376914,.33858863,College 13,Education
1,1,-1,640,63909.59,48.82,35.150002,8.0699997,10.14,431.76862,3.2796154,1.9701071,.44480193,.58383608,College 13,Education
0,0,-1,329,65412.16,50.549999,34.919998,8.0200005,10.01,915.67371,3.6394312,2.0838077,.44603157,.28009617,College 13,Information Tech
0,1,-1,600,62952.34,50.349998,34.470001,8.1300001,10.18,939.01154,1.3962433,1.3526268,.59427822,.88714844,College 13,Information Tech
1,0,-1,351,67516.344,51.200001,34.43,8.1999998,9.8500004,932.15576,1.475258,1.9160982,.71490496,.082410991,College 13,Information Tech
1,1,-1,569,64741.539,49.68,34.540001,8.1000004,9.9499998,839.44122,3.2383397,2.1438031,.37192917,.58978951,College 13,Information Tech
0,0,-1,295,66150.578,49.34,35.110001,7.79,10.2,818.37921,2.1039655,2.2226169,.63710922,.26128271,College 13,Liberal Arts
0,1,-1,633,64109.012,48.740002,34.099998,8.3299999,10.13,498.00726,2.8280942,2.2177696,.51841456,.60706747,College 13,Liberal Arts
1,0,-1,334,65843.703,51.810001,35.48,8.54,10.25,975.08789,3.1917412,1.7597421,.29217863,.24349144,College 13,Liberal Arts
1,1,-1,616,66116.031,52.150002,34.509998,8.1700001,10.84,476.80734,2.8698852,1.8388547,.40984702,.47069862,College 13,Liberal Arts
0,0,-1,370,66744.883,48.099998,36.43,8.04,10.68,265.06787,2.648948,1.7132356,.35499892,.27320278,College 13,Natural Sciences
0,1,-1,649,64869.852,49.950001,35.09,8.3599997,10.38,917.04712,1.458488,2.3947377,.69727957,.72533673,College 13,Natural Sciences
1,0,-1,361,67396.961,51.689999,34.810001,8.29,9.5500002,1696.3076,3.6089644,1.1129935,.26661527,.20620093,College 13,Natural Sciences
1,1,-1,609,65680.797,50.029999,35.290001,8.1000004,10.09,680.70953,2.6774709,1.7678163,.45423558,.45809424,College 13,Natural Sciences
0,0,-1,367,67908.773,50.150002,36.439999,8.8800001,9.5600004,488.67297,3.1176276,2.1830246,.33046004,.58003747,College 13,Nursing
0,1,-1,641,65525.621,49.91,36.040001,8.3500004,9.8699999,421.27225,2.8740752,1.8876258,.54866415,.48505738,College 13,Nursing
1,0,-1,368,67612.18,50.68,35.439999,8.0900002,9.8500004,738.25311,2.2551403,1.7468468,.53754056,.18751322,College 13,Nursing
1,1,-1,593,65558.75,50.310001,36.009998,8.1599998,10.09,528.18909,2.701849,2.1827564,.36307842,.43133581,College 13,Nursing
0,0,-1,199,66598.711,50.59,35.16,7.98,10.02,2615.9883,4.2793965,2.8767698,.76246184,.81084228,College 13,Psychology
0,1,-1,289,65153.5,50.200001,35.169998,8.6199999,10.49,1593.1165,3.7940392,2.4699955,.83581883,.9768306,College 13,Psychology
1,0,-1,226,68143.469,49.189999,34.48,8.71,9.9200001,1520.2737,3.7796884,3.8547919,.35491768,.83981568,College 13,Psychology
1,1,-1,320,66811.133,51.389999,35.040001,8,10.18,1362.4137,3.0356927,2.1031253,.67533976,.55707157,College 13,Psychology
0,0,-1,194,63895.73,48.119999,35.599998,8.3900003,10.36,2481.4165,4.7618489,3.3095977,.9937821,.28716698,College 14,Automotive Tech
0,1,-1,293,62642.238,50.549999,34.860001,8.1899996,10.2,534.81122,3.358063,2.4196217,.50242341,.92339802,College 14,Automotive Tech
1,0,-1,211,65593.953,52.169998,35.939999,7.79,10.23,1801.0321,3.3054049,3.6618588,1.0926356,.42482251,College 14,Automotive Tech
1,1,-1,312,62724.711,51.080002,34.130001,8.3400002,9.5,1315.8846,3.5637238,1.8673527,.53248751,.45633715,College 14,Automotive Tech
0,0,-1,327,64918.211,49,34.389999,8.21,10.16,523.18988,2.6374853,2.4304657,.62278378,.2491181,College 14,Business
0,1,-1,561,62956.27,51.040001,35.91,8.1599998,10.17,802.68823,2.7218139,2.324404,.69482714,.72232783,College 14,Business
1,0,-1,346,65534.949,49.93,37.139999,8.6999998,10.73,780.93542,2.6669614,2.3227136,.51087385,.30361536,College 14,Business
1,1,-1,581,64183.648,49.880001,35.810001,8.0799999,10.78,459.99176,3.9251702,2.5369287,.42577279,.64237022,College 14,Business
0,0,-1,360,65414.25,48.779999,37.150002,8.2200003,9.9899998,546.16864,3.6463373,1.7906519,.55784947,.67739183,College 14,Education
0,1,-1,632,64367.469,49.040001,34.82,7.9200001,10.29,260.65372,3.0484509,1.8461986,.63794869,.40734228,College 14,Education
1,0,-1,334,67603.492,50.959999,36.490002,8.3699999,10.68,415.30472,1.0931109,2.3936546,.44150037,.37078649,College 14,Education
1,1,-1,595,65279.891,50.060001,34.669998,7.8800001,9.8999996,398.48984,2.7436221,1.4353426,.51777059,.43178716,College 14,Education
0,0,-1,318,66758.547,51.09,34.889999,8.4499998,10.36,1588.0281,3.1537149,1.8214574,.64089763,.38062119,College 14,Information Tech
0,1,-1,641,64195.93,49.889999,34.259998,8.1400003,10.53,450.65665,2.2559674,1.7710361,.52453303,.48635739,College 14,Information Tech
1,0,-1,372,67652.656,51.77,35.560001,8.2399998,10.74,1386.4886,1.6472938,1.6778293,.48026311,.35277542,College 14,Information Tech
1,1,-1,623,64687.551,50.259998,36.119999,8.3100004,10.56,262.76172,2.4864373,1.7344785,.4849309,.45147479,College 14,Information Tech
0,0,-1,347,67002.492,48.830002,35.060001,8.2799997,10.49,919.27979,2.1861339,2.6524992,.40492874,.29490164,College 14,Liberal Arts
0,1,-1,588,64505.719,51.16,35.560001,8.1700001,10.4,242.28008,2.0691893,1.7137882,.59950757,.68016285,College 14,Liberal Arts
